adhocMargin,applicableMargin,averagePrice,basePrice,bcEndDate,bcStartDate,buyPrice1,buyPrice2,buyPrice3,buyPrice4,buyPrice5,buyQuantity1,buyQuantity2,buyQuantity3,buyQuantity4,buyQuantity5,change,closePrice,cm_adj_high_dt,cm_adj_low_dt,cm_ffm,companyName,css_status_desc,custom_MD_index,date1,date2,dayHigh,dayLow,deliveryQuantity,deliveryToTradedQuantity,exDate,extremeLossMargin,faceValue,high52,indexVar,isExDateFlag,isinCode,lastPrice,low52,marketType,ndEndDate,ndStartDate,open,pChange,previousClose,priceBand,pricebandlower,pricebandupper,purpose,quantityTraded,recordDate,secDate,securityVar,sellPrice1,sellPrice2,sellPrice3,sellPrice4,sellPrice5,sellQuantity1,sellQuantity2,sellQuantity3,sellQuantity4,sellQuantity5,series,surv_indicator,symbol,totalBuyQuantity,totalSellQuantity,totalTradedValue,totalTradedVolume,varMargin
,12.96,360.98,356.1,23-JUL-19,17-JUL-19,362.55,362.5,362.45,362.4,362.35,4823.0,2545.0,432.0,865.0,569.0,6.7,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,10.164978281119573,29/11/2019 09:51:09,1575001269.050007,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,362.8,284.85,N,,,358.3,1.88,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,362.8,362.85,362.9,362.95,363.0,103.0,811.0,2504.0,867.0,5599.0,EQ,,M&amp;MFIN,284430.0,231941.0,3087.72,855371.0,7.96
,12.96,361.23,356.1,23-JUL-19,17-JUL-19,362.3,362.25,362.2,362.1,362.05,50.0,4.0,33.0,1148.0,1167.0,6.4,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-0.03360652183339141,29/11/2019 09:56:13,1575001573.749617,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,362.5,284.85,N,,,358.3,1.8,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,362.5,362.55,362.6,362.65,362.7,568.0,1423.0,1175.0,360.0,220.0,EQ,,M&amp;MFIN,276639.0,276825.0,3531.54,977644.0,7.96
,12.96,361.25,356.1,23-JUL-19,17-JUL-19,362.0,361.95,361.9,361.85,361.8,959.0,170.0,126.0,255.0,1888.0,5.9,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-1.6331667223616506,29/11/2019 09:58:40,1575001720.146393,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,362.0,284.85,N,,,358.3,1.66,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,362.25,362.3,362.35,362.4,362.45,258.0,24.0,106.0,1400.0,201.0,EQ,,M&amp;MFIN,276700.0,285888.0,3591.33,994141.0,7.96
,12.96,361.25,356.1,23-JUL-19,17-JUL-19,361.05,361.0,360.95,360.9,360.8,159.0,125.0,183.0,1680.0,438.0,5.0,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-5.846890220793625,29/11/2019 10:01:17,1575001877.413243,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,361.1,284.85,N,,,358.3,1.4,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,361.2,361.35,361.4,361.5,361.55,1192.0,325.0,170.0,66.0,330.0,EQ,,M&amp;MFIN,268310.0,301634.0,3679.73,1018609.0,7.96
,12.96,361.13,356.1,23-JUL-19,17-JUL-19,358.5,358.4,358.35,358.3,358.25,1000.0,95.0,170.0,146.0,423.0,2.45,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-8.479594309898019,29/11/2019 10:05:42,1575002142.515276,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.55,284.85,N,,,358.3,0.69,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,358.55,358.65,358.7,358.75,358.8,90.0,35.0,117.0,56.0,432.0,EQ,,M&amp;MFIN,245444.0,290926.0,3930.63,1088424.0,7.96
,12.96,361.08,356.1,23-JUL-19,17-JUL-19,359.2,359.15,359.1,359.05,359.0,492.0,262.0,166.0,615.0,1419.0,3.15,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,2.0833446529056943,29/11/2019 10:08:36,1575002316.922958,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.25,284.85,N,,,358.3,0.88,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.35,359.4,359.45,359.5,359.65,34.0,1000.0,100.0,15.0,535.0,EQ,,M&amp;MFIN,281822.0,270319.0,4019.84,1113282.0,7.96
,12.96,361.08,356.1,23-JUL-19,17-JUL-19,359.2,359.15,359.1,359.05,359.0,492.0,262.0,166.0,615.0,1419.0,3.15,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,2.0833446529056943,29/11/2019 10:10:01,1575002401.209563,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.25,284.85,N,,,358.3,0.88,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.35,359.4,359.45,359.5,359.65,34.0,1000.0,100.0,15.0,535.0,EQ,,M&amp;MFIN,281822.0,270319.0,4019.84,1113282.0,7.96
,12.96,361.07,356.1,23-JUL-19,17-JUL-19,360.05,360.0,359.9,359.85,359.8,495.0,35.0,416.0,210.0,73.0,3.95,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,4.261871134011443,29/11/2019 10:12:49,1575002569.653055,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,360.05,284.85,N,,,358.3,1.11,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,360.2,360.25,360.3,360.35,360.45,426.0,284.0,67.0,182.0,1436.0,EQ,,M&amp;MFIN,292698.0,268769.0,4068.65,1126830.0,7.96
,12.96,361.06,356.1,23-JUL-19,17-JUL-19,359.5,359.45,359.4,359.35,359.3,409.0,545.0,1249.0,1794.0,56.0,3.45,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,2.2630318878579487,29/11/2019 10:16:32,1575002792.152852,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.55,284.85,N,,,358.3,0.97,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,359.55,359.6,359.7,359.8,359.9,644.0,7.0,5.0,252.0,297.0,EQ,,M&amp;MFIN,291737.0,278825.0,4100.96,1135812.0,7.96
,12.96,361.03,356.1,23-JUL-19,17-JUL-19,358.75,358.7,358.6,358.55,358.5,240.0,200.0,1255.0,170.0,2491.0,2.7,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-0.8235732752660141,29/11/2019 10:19:54,1575002994.52275,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.8,284.85,N,,,358.3,0.76,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.8,358.95,359.0,359.05,359.1,659.0,435.0,156.0,421.0,648.0,EQ,,M&amp;MFIN,283293.0,287998.0,4167.78,1154414.0,7.96
,12.96,361.01,356.1,23-JUL-19,17-JUL-19,359.05,359.0,358.95,358.9,358.8,146.0,778.0,155.0,220.0,1475.0,3.3,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-0.17733646894869537,29/11/2019 10:21:17,1575003077.114217,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.4,284.85,N,,,358.3,0.93,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,359.35,359.4,359.45,359.5,359.55,628.0,139.0,326.0,200.0,175.0,EQ,,M&amp;MFIN,286516.0,287534.0,4196.41,1162409.0,7.96
,12.96,361.0,356.1,23-JUL-19,17-JUL-19,358.6,358.55,358.5,358.45,358.4,305.0,588.0,1292.0,1330.0,100.0,2.55,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-1.6507730221658363,29/11/2019 10:25:34,1575003334.346299,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.65,284.85,N,,,358.3,0.72,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.75,358.8,358.85,358.9,358.95,567.0,22.0,89.0,170.0,641.0,EQ,,M&amp;MFIN,284543.0,294095.0,4231.73,1172225.0,7.96
,12.96,360.99,356.1,23-JUL-19,17-JUL-19,358.65,358.6,358.55,358.5,358.45,46.0,311.0,220.0,1383.0,572.0,2.6,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-1.8018580144204037,29/11/2019 10:27:41,1575003461.33333,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.7,284.85,N,,,358.3,0.73,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.8,358.85,359.0,359.05,359.1,172.0,91.0,871.0,810.0,792.0,EQ,,M&amp;MFIN,283282.0,293678.0,4254.01,1178428.0,7.96
,12.96,360.94,356.1,23-JUL-19,17-JUL-19,359.15,359.0,358.95,358.9,358.85,180.0,329.0,743.0,1406.0,1071.0,3.05,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-2.96067308305183,29/11/2019 10:30:12,1575003612.220421,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.15,284.85,N,,,358.3,0.86,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,359.2,359.3,359.35,359.4,359.45,3.0,216.0,522.0,1268.0,136.0,EQ,,M&amp;MFIN,274041.0,290763.0,4337.68,1201773.0,7.96
,12.96,360.92,356.1,23-JUL-19,17-JUL-19,358.8,358.75,358.7,358.65,358.6,285.0,265.0,231.0,528.0,470.0,2.6,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-3.693892098347746,29/11/2019 10:33:34,1575003814.793897,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.7,284.85,N,,,358.3,0.73,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.95,359.0,359.05,359.1,359.15,88.0,1.0,200.0,77.0,100.0,EQ,,M&amp;MFIN,271563.0,292395.0,4371.08,1211095.0,7.96
,12.96,360.91,356.1,23-JUL-19,17-JUL-19,358.5,358.45,358.4,358.35,358.3,175.0,146.0,1037.0,798.0,1403.0,2.6,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-6.006655003258899,29/11/2019 10:36:52,1575004012.502939,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.7,284.85,N,,,358.3,0.73,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.7,358.75,358.85,358.9,358.95,86.0,153.0,50.0,360.0,960.0,EQ,,M&amp;MFIN,274000.0,309020.0,4403.19,1220023.0,7.96
,12.96,360.89,356.1,23-JUL-19,17-JUL-19,358.7,358.65,358.6,358.55,358.5,146.0,504.0,475.0,939.0,810.0,2.65,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-5.337226227079725,29/11/2019 10:39:06,1575004146.678479,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.75,284.85,N,,,358.3,0.74,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,359.0,359.05,359.1,359.15,359.2,480.0,56.0,126.0,187.0,1059.0,EQ,,M&amp;MFIN,274780.0,305765.0,4428.99,1227240.0,7.96
,12.96,360.87,356.1,23-JUL-19,17-JUL-19,358.25,358.2,358.15,358.1,358.05,146.0,779.0,170.0,1597.0,1055.0,2.35,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-5.484236990232944,29/11/2019 10:43:19,1575004399.018093,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,358.45,284.85,N,,,358.3,0.66,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,358.6,358.65,358.7,358.75,358.8,765.0,217.0,56.0,432.0,647.0,EQ,,M&amp;MFIN,276133.0,308178.0,4471.9,1239201.0,7.96
,12.96,360.73,356.1,23-JUL-19,17-JUL-19,357.15,357.1,357.05,357.0,356.95,366.0,262.0,547.0,1994.0,341.0,1.1,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-8.42227204913064,29/11/2019 10:47:50,1575004670.928395,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,357.2,284.85,N,,,358.3,0.31,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,357.2,357.4,357.45,357.5,357.55,115.0,170.0,181.0,288.0,56.0,EQ,,M&amp;MFIN,263639.0,312132.0,4659.85,1291784.0,7.96
,12.96,360.47,356.1,23-JUL-19,17-JUL-19,355.2,355.15,355.1,355.05,355.0,445.0,327.0,3780.0,1049.0,5908.0,-0.90,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-14.126002324020419,29/11/2019 10:51:04,1575004864.897346,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.2,284.85,N,,,358.3,-0.25,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,355.5,355.55,355.6,355.65,355.7,591.0,139.0,569.0,1018.0,706.0,EQ,,M&amp;MFIN,237962.0,316250.0,4937.56,1369757.0,7.96
,12.96,360.47,356.1,23-JUL-19,17-JUL-19,355.2,355.15,355.1,355.05,355.0,445.0,327.0,3780.0,1049.0,5908.0,-0.90,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-14.126002324020419,29/11/2019 10:52:34,1575004954.249149,363.9,355.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.2,284.85,N,,,358.3,-0.25,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,355.5,355.55,355.6,355.65,355.7,591.0,139.0,569.0,1018.0,706.0,EQ,,M&amp;MFIN,237962.0,316250.0,4937.56,1369757.0,7.96
,12.96,360.22,356.1,23-JUL-19,17-JUL-19,354.65,354.6,354.55,354.5,354.4,20.0,823.0,472.0,7211.0,20.0,-1.35,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-12.540563023733625,29/11/2019 10:55:44,1575005144.141171,363.9,353.6,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,354.75,284.85,N,,,358.3,-0.38,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,354.75,354.85,354.9,354.95,355.0,140.0,100.0,392.0,691.0,1868.0,EQ,,M&amp;MFIN,243913.0,313861.0,5156.99,1431622.0,7.96
,12.96,359.98,356.1,23-JUL-19,17-JUL-19,355.45,355.4,355.35,355.3,355.25,528.0,216.0,572.0,1272.0,1067.0,-0.45,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-7.25729145151125,29/11/2019 10:59:55,1575005395.494457,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.65,284.85,N,,,358.3,-0.13,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,355.65,355.8,355.85,355.9,355.95,6.0,101.0,100.0,101.0,180.0,EQ,,M&amp;MFIN,262671.0,303780.0,5370.88,1491995.0,7.96
,12.96,359.97,356.1,23-JUL-19,17-JUL-19,355.05,355.0,354.95,354.9,354.85,80.0,10.0,648.0,1397.0,2294.0,-0.90,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-10.699570184406966,29/11/2019 11:03:09,1575005589.937584,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.2,284.85,N,,,358.3,-0.25,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,355.2,355.35,355.4,355.45,355.5,66.0,297.0,424.0,145.0,745.0,EQ,,M&amp;MFIN,261160.0,323742.0,5384.41,1495793.0,7.96
,12.96,359.95,356.1,23-JUL-19,17-JUL-19,355.05,355.0,354.9,354.85,354.8,174.0,148.0,684.0,1159.0,373.0,-0.90,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-10.778506705948857,29/11/2019 11:03:26,1575005606.829477,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.2,284.85,N,,,358.3,-0.25,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,355.2,355.35,355.4,355.45,355.5,136.0,32.0,1250.0,261.0,78.0,EQ,,M&amp;MFIN,260442.0,323368.0,5407.1,1502181.0,7.96
,12.96,359.92,356.1,23-JUL-19,17-JUL-19,354.5,354.45,354.4,354.35,354.3,342.0,1221.0,949.0,721.0,919.0,-1.25,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-11.90842355643045,29/11/2019 11:06:17,1575005777.559531,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,354.85,284.85,N,,,358.3,-0.35,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,354.85,354.9,354.95,355.0,355.05,366.0,224.0,200.0,654.0,144.0,EQ,,M&amp;MFIN,257763.0,327453.0,5443.19,1512333.0,7.96
,12.96,359.85,356.1,23-JUL-19,17-JUL-19,353.65,353.6,353.55,353.5,353.45,286.0,420.0,2939.0,777.0,25.0,-2.15,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-14.86810384713057,29/11/2019 11:10:28,1575006028.636228,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,353.95,284.85,N,,,358.3,-0.60,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,353.95,354.0,354.15,354.2,354.25,64.0,243.0,170.0,296.0,89.0,EQ,,M&amp;MFIN,244721.0,330201.0,5502.03,1528978.0,7.96
,12.96,359.84,356.1,23-JUL-19,17-JUL-19,354.3,354.1,354.05,354.0,353.95,185.0,200.0,1156.0,2781.0,1259.0,-1.40,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-13.041211297946646,29/11/2019 11:12:25,1575006145.252073,363.9,353.0,446279.0,42.22,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,354.7,284.85,N,,,358.3,-0.39,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1057049.0,,29-Nov-2019 10:00:00,7.96,354.7,354.75,354.8,354.85,354.9,520.0,664.0,1352.0,234.0,804.0,EQ,,M&amp;MFIN,253504.0,329540.0,5516.87,1533144.0,7.96
,12.96,359.8,356.1,23-JUL-19,17-JUL-19,354.35,354.25,354.2,354.15,354.1,18.0,2100.0,6634.0,167.0,779.0,-1.65,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-12.81987157823589,29/11/2019 11:18:44,1575006524.270603,363.9,353.0,543813.0,36.2,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,354.45,284.85,N,,,358.3,-0.46,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1502199.0,,29-Nov-2019 11:00:00,7.96,354.45,354.5,354.55,354.6,354.65,8.0,150.0,939.0,960.0,341.0,EQ,,M&amp;MFIN,257966.0,333834.0,5555.54,1544064.0,7.96
,12.96,359.76,356.1,23-JUL-19,17-JUL-19,354.8,354.75,354.7,354.65,354.6,185.0,199.0,100.0,174.0,605.0,-0.95,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-11.131277073640305,29/11/2019 11:22:12,1575006732.234804,363.9,353.0,543813.0,36.2,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.15,284.85,N,,,358.3,-0.27,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1502199.0,,29-Nov-2019 11:00:00,7.96,355.05,355.15,355.2,355.25,355.3,192.0,101.0,170.0,569.0,97.0,EQ,,M&amp;MFIN,265881.0,332487.0,5595.87,1555446.0,7.96
,12.96,359.76,356.1,23-JUL-19,17-JUL-19,354.8,354.75,354.7,354.65,354.6,185.0,199.0,100.0,174.0,605.0,-0.95,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-11.131277073640305,29/11/2019 11:22:32,1575006752.443349,363.9,353.0,543813.0,36.2,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.15,284.85,N,,,358.3,-0.27,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1502199.0,,29-Nov-2019 11:00:00,7.96,355.05,355.15,355.2,355.25,355.3,192.0,101.0,170.0,569.0,97.0,EQ,,M&amp;MFIN,265881.0,332487.0,5595.87,1555446.0,7.96
,12.96,359.68,356.1,23-JUL-19,17-JUL-19,353.6,353.55,353.5,353.45,353.4,630.0,25.0,1494.0,1148.0,1959.0,-2.45,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-17.952564735824268,29/11/2019 11:29:39,1575007179.394311,363.9,353.0,543813.0,36.2,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,353.65,284.85,N,,,358.3,-0.69,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1502199.0,,29-Nov-2019 11:00:00,7.96,353.65,353.7,353.8,354.0,354.05,154.0,56.0,1000.0,350.0,170.0,EQ,,M&amp;MFIN,245008.0,352227.0,5677.21,1578405.0,7.96
,12.96,359.5,356.1,23-JUL-19,17-JUL-19,352.3,352.15,352.1,352.05,352.0,17.0,41.0,28.0,1742.0,2676.0,-3.70,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-23.54006919562289,29/11/2019 11:31:51,1575007311.680278,363.9,351.6,543813.0,36.2,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,352.4,284.85,N,,,358.3,-1.04,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,1502199.0,,29-Nov-2019 11:00:00,7.96,352.4,352.45,352.5,352.55,352.6,47.0,120.0,15.0,292.0,56.0,EQ,,M&amp;MFIN,217129.0,350826.0,5820.07,1618935.0,7.96
